Business Name,Website URL,Contact (General email address),Person Email,Industry,Products they sell,Worker,,,,,,,,,,,,,,,,,,,
Etuyo,http://www.etuyo.com/,info@etuyo.com,,Retail,Personalized Gifts and Accessories,Saim,,,,,,,,,,,,,,,,,,,
Pulseras Luminosas,http://www.pulserasluminosasfluor.com/,info@pulserasluminosasfluor.com,,Retail,"Fluorescent bracelets, luminous spheres, and glowing cups",Saim,,,,,,,,,,,,,,,,,,,
Kaya Barcelona Grow Shop,http://www.kayabarcelonagrowshop.com/,info@kayabarcelona.com,,Retail,"Organic fertilizers, cannabis seeds, and cultivation accessories",Saim,,,,,,,,,,,,,,,,,,,
Quilate Games,http://www.quilategames.com/,info@quilategames.com,,Retail,Board games and wargames,Saim,,,,,,,,,,,,,,,,,,,
El Coleccionista de Comics,http://www.elcoleccionistacomics.com/,tienda@elcoleccionistacomics.com,,Retail,Comics and related merchandise,Saim,,,,,,,,,,,,,,,,,,,
Motos Mazarías,http://www.mazariasmotorclassic.com/,info@mazariasmotorclassic.com,,Retail,Classic motorcycles and related accessories,Saim,,,,,,,,,,,,,,,,,,,
Biscuter,http://www.biscuter.com/,biscuter.barcelona@gmail.com,,Retail,Bags,Saim,,,,,,,,,,,,,,,,,,,
WASACS,http://www.wasacs.com/,info@wasacs.com,,Retail,Handmade leather bags and accessories,Saim,,,,,,,,,,,,,,,,,,,
BORCA SA,http://www.borca.es/,administracion@borca.es,,Retail,Apparel and fashion,Saim,,,,,,,,,,,,,,,,,,,
clubmotero.es,http://www.clubmotero.es/,motoclubsacedon@clubmotero.es,,Retail,Bikes,Saim,,,,,,,,,,,,,,,,,,,
LuzMadrid,http://www.luzmadrid.com/,info@luzmadrid.com,,Retail,Professional LED lighting,Saim,,,,,,,,,,,,,,,,,,,
Recambios Benelli,http://www.recambiosbenelli.com/,info@recambiosbenelli.com,,Retail,spare parts,Saim,,,,,,,,,,,,,,,,,,,
Atom Cómics,http://www.atomcomics.net/,info@atomcomics.net,,Retail,Books,Saim,,,,,,,,,,,,,,,,,,,
Deportes Princesa,http://www.deportesprincesa.es/,correo@deportesprincesa.es,,Retail,rugby polos and balls,Saim,,,,,,,,,,,,,,,,,,,
Alfombras Hamid,http://www.alfombrashamid.es/,info@alfombrashamid.es,,Retail,classic and modern carpets,Saim,,,,,,,,,,,,,,,,,,,
Megáfonos todos los tipos,http://www.divisionaudio.com/,info@divisionaudio.com,,Retail,audio amplifiers,Saim,,,,,,,,,,,,,,,,,,,
SuperChuches.com,http://www.superchuches.com/,info@superchuches.com,,Retail,sweets,Saim,,,,,,,,,,,,,,,,,,,
Farmacia Lucia Milans del Bosch,http://www.farmaciajardines.es/,farmaciajardines11@gmail.com,,Retail,pharmacy,Saim,,,,,,,,,,,,,,,,,,,
Fontdeblanc Cosmetics,http://www.fontdeblanc.com/,info@fontdeblanc.com,,Retail,PrestaShop,Saim,,,,,,,,,,,,,,,,,,,
Té Valle Gourmet,http://www.tevalle.com/,usuario@dominio.com,,Retail,Teas,Saim,,,,,,,,,,,,,,,,,,,
Farmacia Valdepuente,http://www.farmaciavaldepuente.es/,su@email.com,,Retail,pharmacy,Saim,,,,,,,,,,,,,,,,,,,
El Bronx,http://www.boxbronx.es/,info1987@boxbronx.com,,Retail,boxing and contact sports,Saim,,,,,,,,,,,,,,,,,,,
Ferrecasa,http://www.ferrecasa.com/,info@ferrecasa.com,,Retail,Home improvement tools and hardware,Saim,,,,,,,,,,,,,,,,,,,
La Mercería de Chamberí,http://www.lamerceriadechamberi.es/,contacto@lamerceriadechamberi.es,,Retail,Sewing supplies and haberdashery items,Saim,,,,,,,,,,,,,,,,,,,
El Mon de la Llar,http://www.mondelallar.com/,info@mondelallar.com,,Retail,Women's fashion and accessories,Saim,,,,,,,,,,,,,,,,,,,
Martina Desayunos,http://www.unregaloriginal.com/,info@unregaloriginal.com,,Retail,Personalized gifts,Saim,,,,,,,,,,,,,,,,,,,
LALEBÙ,http://www.lalebu.com/,info@lalebu.com,,Retail,clothing,Saim,,,,,,,,,,,,,,,,,,,
Discos Tesla,http://www.discostesla.com/,info@discostesla.com,,Retail,Audio equipment and accessories,Saim,,,,,,,,,,,,,,,,,,,
Store Fisher,http://www.storefisher.com/,cestrada@infobarna.com,,Retail,Fishing gear and accessories,Saim,,,,,,,,,,,,,,,,,,,
Ecoalimentaria,http://www.ecoalimentaria.es/,info@ecoalimentaria.es,,Retail,Organic and eco-friendly food products,Saim,,,,,,,,,,,,,,,,,,,
Happy Uky,http://www.happyuky.es/,info@happyuky.es,,Retail,accessories,Saim,,,,,,,,,,,,,,,,,,,
Pulseras Fluorescentes,http://www.pulserasfluorescentesfluor.com/,info@pulserasfluorescentesfluor.com,,Retail,Fluorescent bracelets,Saim,,,,,,,,,,,,,,,,,,,
teejuanita.com,http://www.teejuanita.com/,hola@teejuanita.com,,Retail,T-shirts and apparel,Saim,,,,,,,,,,,,,,,,,,,
Farmacia y ortopedia del Henares,http://www.farmaciadelhenares.com/,info@farmaciadelhenares.com,,Retail,Pharmaceuticals and health products,Saim,,,,,,,,,,,,,,,,,,,
Farmacia Cruz Vera,http://www.cruzvera.es/,info@cruzvera.ess,,Retail,Pharmaceuticals and healthcare products,Saim,,,,,,,,,,,,,,,,,,,
Ajedrez Europa,http://www.ajedrezeuropa.com/,ajedrez@ajedrezeuropa.com,,Retail,Chess products and accessories,Saim,,,,,,,,,,,,,,,,,,,
PERFUMERIAS REGIA SA,http://www.regia.es/,soporte@regia.es,,Retail,Cosmetics & accessories,Rehan,,,,,,,,,,,,,,,,,,,
Floristerias Tanatorios,http://www.floristeriastanatorios.es/,info@floristeriastanatorios.es,,Retail,Floral arrangements and funeral services,Saim,,,,,,,,,,,,,,,,,,,
CENTRO DE COSTURA CASTRESANA SL,http://www.felipevarela.com/,sac@felipevarela.com,,Retail,Fashion and accessories,Saim,,,,,,,,,,,,,,,,,,,
Alquiler carrito bebe,http://www.alquilercarritobebe.es/,info@alquilercarritobebe.es,,Retail,Baby strollers for rent,Saim,,,,,,,,,,,,,,,,,,,
GRUPO CORPORATIVO VISION NET SL,http://www.visionnet-libros.com/,pedidos@visionnet-libros.com,,Retail,Books and literature,Rehan,,,,,,,,,,,,,,,,,,,
GELL fine art,http://www.gellfineart.com/,info@gellfineart.com,,Retail,Fine art,Saim,,,,,,,,,,,,,,,,,,,
Fiestas Paco,http://www.fiestaspaco.com/,info@fiestaspaco.com,,Retail,Party supplies and decorations,Saim,,,,,,,,,,,,,,,,,,,
Farmacia Carlos Cerrato Moratalaz24h,http://www.farmaciamoratalaz24h.es/,info@farmaciamoratalaz24h.es,,Retail,Pharmaceuticals and healthcare products,Saim,,,,,,,,,,,,,,,,,,,
Casa de l’Estilogràfica,http://www.casadelaestilografica.com/,info@casadelaestilografica.com,,Retail,Fountain pens and writing accessories,Saim,,,,,,,,,,,,,,,,,,,
Librería del Prado,http://www.libreriadelprado.com/,libreria@libreriadelprado.com,,Retail,Books and literature,Saim,,,,,,,,,,,,,,,,,,,
Maquinasasarpollos.es,http://www.maquinasasarpollos.es/,info@circulohostelero.com,,Retail,Poultry processing equipment,Saim,,,,,,,,,,,,,,,,,,,
Farmacia CEA,http://www.farmaciacea.es/,info@farmaciacea.es,,Retail,Pharmaceuticals and healthcare products,Saim,,,,,,,,,,,,,,,,,,,
ALTREN MODELISMO FERROVIARIO,http://www.altrenonline.com/,info@altrenonline.com,,Retail,Online store for various products,Saim,,,,,,,,,,,,,,,,,,,
Zapatotes,http://www.zapatotes.es/,info@zapatotes.es,,Retail,Footwear,Saim,,,,,,,,,,,,,,,,,,,
Kiss and Cakes,http://www.kissandcakes.com/,shop@kissandcakes.com,,Retail,Cakes and confectionery products,Saim,,,,,,,,,,,,,,,,,,,
Muebles y Sofas Tramo,http://www.mueblesysofastramo.es/,info@mueblesysofastramo.es,,Retail,Furniture and sofas,Saim,,,,,,,,,,,,,,,,,,,
NERSPORT,http://www.nersport.com/,info@nersport.com,,Retail,Sports equipment,Saim,,,,,,,,,,,,,,,,,,,
Anacarado Complementos Artesanales,http://www.anacarado.es/,anacarado@anacarado.es,,Retail,Women's fashion and accessories,Saim,,,,,,,,,,,,,,,,,,,
BCN SURF SHOP,http://www.bcnsurfshop.com/,bcn@bcnsurfshop.com,,Retail,Surf gear and accessories,Saim,,,,,,,,,,,,,,,,,,,
Las tartas de María Antonieta,http://www.lastartasdemariaantonieta.com/,info@lastartasdemariaantonieta.com,,Retail,Cakes and confectionery,Saim,,,,,,,,,,,,,,,,,,,
Farmacia Las Tablas Parafarmacia,http://www.farmacialastablas.es/,info@farmacialastablas.es,,Retail,Pharmaceuticals and healthcare products,Saim,,,,,,,,,,,,,,,,,,,
Ferretería del Pacífico,http://www.ferreteriadelpacifico.com/,info@ferreteriadelpacifico.com,,Retail,Hardware and tools,Saim,,,,,,,,,,,,,,,,,,,
PcReciclado.es,http://www.pcreciclado.es/,info@pcreciclado.es,,Retail,Recycled computers and electronic products,Saim,,,,,,,,,,,,,,,,,,,
Atelier Resistance,http://www.atelierresistance.com/,hola@atelierresistance.com,,Retail,Clothing and fashion,Saim,,,,,,,,,,,,,,,,,,,
Scorer.es,http://www.scorer.es/,info@scorer.es,,Retail,Sports equipment and apparel,Saim,,,,,,,,,,,,,,,,,,,
5dedos,http://www.5dedos.es/,ventas@5dedos.es,,Retail,Clothing and accessories,Saim,,,,,,,,,,,,,,,,,,,
Medri Tiramisú,http://www.medri.es/,medritiramisu@gmail.com,,Retail,Medical equipment,Saim,,,,,,,,,,,,,,,,,,,
Veteran Militaria,http://www.veteranmilitaria.com/,contacto@veteranmilitaria.com,,Retail,Military memorabilia,Saim,,,,,,,,,,,,,,,,,,,
Prodishop,http://www.prodishop.es/,info@prodishop.es,,Retail,Promotional products and merchandise,Saim,,,,,,,,,,,,,,,,,,,
Nikidom Roller,http://www.nikidomroller.com/,ergoscool@gmail.com,,Retail,Roller skates and accessories,Saim,,,,,,,,,,,,,,,,,,,
Tienda Instant,http://www.tiendainstant.com/,clientes@tiendainstant.com,,Retail,Instant products and gadgets,Saim,,,,,,,,,,,,,,,,,,,
Takeabrick,http://www.takeabrick.com/,info@takeabrick.com,,Retail,LEGO accessories,Saim,,,,,,,,,,,,,,,,,,,
Camiseria,http://www.camiseriaburgos.com/,info@camiseriaburgos.com,,Retail,Shirts and fashion apparel,Saim,,,,,,,,,,,,,,,,,,,
Maxbrico,http://www.maxbrico.es/,info@maxbrico.es,,Retail,DIY and home improvement products,Saim,,,,,,,,,,,,,,,,,,,
la Casa del Gps,http://www.lacasadelgps.com/,comercial@lacasadelgps.com,,Retail,GPS devices and accessories,Saim,,,,,,,,,,,,,,,,,,,
Principelsa,http://www.principelsa.com/,info@principelsa.com,,Retail,Skin and body care products,Saim,,,,,,,,,,,,,,,,,,,
M69Barcelona.com,http://www.m69barcelona.com/,shop@m69barcelona.com,,Retail,Fashion apparel,Saim,,,,,,,,,,,,,,,,,,,
Ugears.es,http://www.ugears.es/,customerservice@ugears.es,,Retail,Wooden models and puzzles,Saim,,,,,,,,,,,,,,,,,,,
Elixir Dragó,http://www.vr6hair.es/,info@vr6hair.es,,Retail,Hair products,Saim,,,,,,,,,,,,,,,,,,,
Floristería Jovi,http://www.floristeriajovi.com/,info@floristeriajovi.com,,Retail,Floral arrangements,Saim,,,,,,,,,,,,,,,,,,,
Farmacia Almenta,http://www.farmaciaalmentafmas.com/,info@santamariagrowshop.com,,Retail,Pharmaceuticals and healthcare products,Saim,,,,,,,,,,,,,,,,,,,
Repuestos Electrónica,http://www.repuestoselectronica.com/,info@repuestoselectronica.com,,Retail,Electronic components and replacement parts,Saim,,,,,,,,,,,,,,,,,,,
Golf Estudio,http://www.golfestudio.com/,info@golfestudio.com,,Retail,Golf equipment,Saim,,,,,,,,,,,,,,,,,,,
El Último Koala,http://www.elultimokoala.com/,info@elultimokoala.es,,Retail,Children's products and gifts,Saim,,,,,,,,,,,,,,,,,,,
44 Boardshop,http://www.44boardshop.com/,info@44boardshop.com,,Retail,Different products,Saim,,,,,,,,,,,,,,,,,,,
BELLES ARTS FERRAN SL,http://www.bellesartsferran.com/,info@bellesartsferran.com,,Retail,Fine arts materials and supplies,Saim,,,,,,,,,,,,,,,,,,,
PALERO MARTIN SL,http://www.joyeriapalero.com/,info@joyeriapalero.com,,Retail,Jewelry,Saim,,,,,,,,,,,,,,,,,,,
Spezial Madrid,http://www.spezialmadrid.es/,info@spezialmadrid.es,,Retail,Fashion and accessories,Saim,,,,,,,,,,,,,,,,,,,
Barruguet,http://www.barruguet.com/,bcn@barruguet.com,,Retail,Home decor and furniture,Saim,,,,,,,,,,,,,,,,,,,
Librería Anticuaria Margarita de Dios,http://www.margaritadedios.com/,,tienda@margaritadedios.es,Retail,Fashion and accessories,Saim,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
SumTac,http://www.sumtac.es/,,,Retail,,,,,,,,,,,,,,,,,,,,,
Bebelplatz Books,http://www.bebelplatzbooks.com/,,,Retail,,,,,,,,,,,,,,,,,,,,,
Ars Hispalis,http://www.arshispalis.com/,,,Retail,,,,,,,,,,,,,,,,,,,,,
Ennufis,http://www.ennufis.com/,,,Retail,,,,,,,,,,,,,,,,,,,,,
Sombrero de tres picos,http://www.sombrerodetrespicos.com/,,,Retail,,,,,,,,,,,,,,,,,,,,,
Moyano,http://www.armariosypuertasmoyano.es/,,,Retail,,,,,,,,,,,,,,,,,,,,,
51 Concept Store,http://www.51conceptstore.es,,,Retail,,,,,,,,,,,,,,,,,,,,,
Xarcuteria lluis bragulat,http://www.xarcuteriabragulat.es,,,Retail,,,,,,,,,,,,,,,,,,,,,
The Doctor Motos,http://www.thedoctormotos.es,,,Retail,,,,,,,,,,,,,,,,,,,,,
Librería Sant Jordi,http://www.llibreriasantjordi.com,,,Retail,,,,,,,,,,,,,,,,,,,,,
Trofeos Edes,http://www.trofeosedes.com,,,Retail,,,,,,,,,,,,,,,,,,,,,
Almazen. Asociacion Cultural la Ciutat de les Paraules,http://www.almazen.net,,,Retail,,,,,,,,,,,,,,,,,,,,,
HideTech,http://www.hidetech.net,,,Retail,,,,,,,,,,,,,,,,,,,,,
VINOTELLERS,http://www.vinotellers.com,,,Retail,,,,,,,,,,,,,,,,,,,,,
Farmàcia Marín Sánchez,http://www.farmaciamarinsanchez.com,,,Retail,,,,,,,,,,,,,,,,,,,,,
SUPER TAXI SLL,http://www.super-taxi.net,,,Retail,,,,,,,,,,,,,,,,,,,,,
MaterialS Escolar,http://www.materialsescolar.es,,,Retail,,,,,,,,,,,,,,,,,,,,,
Vall Barcelona,http://www.vallbarcelona.com,,,Retail,,,,,,,,,,,,,,,,,,,,,
Dir Informatica Bcn,http://www.dir-informatica.com,,,Retail,,,,,,,,,,,,,,,,,,,,,
MADAUTOS.ES,http://www.madautos.es/,,,Retail,,,,,,,,,,,,,,,,,,,,,
Muebles & Estilo sevilla,http://www.mueblesestilosevilla.com/,,,Retail,,,,,,,,,,,,,,,,,,,,,
SATURNINO GARCIA IZQUIERDO SL,http://www.condi.es,,,Retail,,,,,,,,,,,,,,,,,,,,,
BellaCosmetics,http://www.bellacosmetics.es/,,,Retail,,,,,,,,,,,,,,,,,,,,,
